No.,Logged Time,Event Time,User,SSL Inspected,URL,Policy Action,Cloud Application Class,Cloud Application,Application Status,Risk Index,Received Bytes,Sent Bytes,Total Bytes,Proxy Latency (ms),Server Trans. Time (ms),Client Trans. Time (ms),URL Class,URL Super Category,URL Category,Threat Super Category,Threat Category,Sandbox MD5,Threat Name,Suspicious Content,Threat Severity,DLP Engine,DLP Dictionaries,Location,Department,Client IP,Client External IP,Server IP,Request Method,Request Version,Response Code,Response HTTP Version,User Agent,URL Categorization Method,Referrer URL,Download File Type,Download File Name,Throttled response bytes,Throttled request bytes,Bandwidth Rule,Bandwidth Class,Traffic Forwarding,Protocol,Blocked Policy Name,Blocked Policy Type,Client Connection Cipher,Client Connection TLS Version,Client Session Reused,Server Connection Cipher,Server Connection TLS Version,Certificate Chain Validity,Server Connection Cert Expiry,Server Connection OCSP Result,Server Session Reused,Server Certificate Validation Type,Server Certificate Validity Period,Server Wildcard Certificate,Server Certificate Self Signed,DLP MD5,DLP Identifier,Zscaler Client Connector Tunnel Version,Device Name,OS Type,Device Type,OS Version,Device Model,Device Owner,Device Hostname,Enrolled Device appversion,Device Classifications,Content Type,ALPN Protocol,Unscannable Type,Forwarding Rule,Forwarding Method,Application Segment,Gateway IP,Gateway Name,SSL Policy Reason,SSL Policy Name,Domain Fronted SNI,Data Center,User Location,URL Filtering Policy Name,Cloud Application Policy Name,SHA-256,Domain Fronted Host Header,MT GRE IP,Allowed DLP Rule Name,Bypassed Transaction Event Time,Bypassed Transaction,Flow Type,Intermediate CA Protection Type,External Device ID,Client SSL Handshake Failure Aggregate Count,Client SSL Handshake Failure Reason,Upload File Type,Upload File Name,Document Type,Sandbox Score,Client Source Port,Application Activity,Capture,Severity,Other DLP Rules,Server Destination Port,Source IP Country,Destination IP Country,Custom IPS Signature,HTTP Header Profile,HTTP Header Actions,Prompt Classification,Adaptive Access Profile,Allowed File Type Rule,JA4 Fingerprint,JA4 Fingerprint A,JA4 Fingerprint B,JA4 Fingerprint C,Client-Side Key Exchange Algorithm,Server-Side Key Exchange Algorithm,Client-Side Digital Signature Algorithm,Server-Side Digital Signature Algorithm,Client Key Exchange Proposal,Client Digital Signature Proposal,Download User-Defined File Type,Upload User-Defined File Type,Extranet Resource
6686,2025-12-23 04:49:21 UTC,2025-12-23 04:49:21 UTC,maya@acme.zscaler.net,Yes,cdn.openai.com/chat-assets/main.js,Allowed,Business Apps,OpenAI,,2,185495,472,185967,5,166,124,Business Use,Information Technology,Content Servers,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.72,GET,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/605.1.15 (KHTML like Gecko) Version/18.1 Safari/605.1.15,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/javascript,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,49308,Web Asset,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6687,2025-12-23 04:49:23 UTC,2025-12-23 04:49:23 UTC,liam@acme.zscaler.net,Yes,gdmf.apple.com/v2/pmv,Allowed,General Browsing,General Browsing,,12,576,1086,1662,5,50,41,Business Use,Information Technology,Operating System and Software Updates,,,,,,,,,Road Warrior,Finance,10.23.45.11,198.51.100.11,192.0.2.12,POST,1.1,200 - OK,2,softwareupdated,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-LIAM,macOS,Zscaler Client Connector,macOS 14.6 arm64,MacBookPro18_3,liam,mbp18-liam,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18LIAM11,,,,,,,50318,Software Update Check,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6688,2025-12-23 04:49:25 UTC,2025-12-23 04:49:25 UTC,maya@acme.zscaler.net,Yes,github-releases.githubusercontent.com/gh_2.60.0_macOS_amd64.zip,Allowed,Business Apps,GitHub,,9,11029220,615,11029835,8,121,19,Business Use,Information Technology,Software Downloads,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.23,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,slack.com/app_redirect?channel=C12345,ZIP Archive,gh_2.60.0_macOS_amd64.zip,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/zip,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,63825,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6689,2025-12-23 04:49:30 UTC,2025-12-23 04:49:30 UTC,ava@acme.zscaler.net,Yes,gateway.icloud.com/acsnservice/fetch,Allowed,Business Apps,Apple iCloud,,4,2549,412,2961,2,127,118,Business Use,Internet Communication,Cloud Storage and Sync,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.14,POST,1.1,200 - OK,2,Edge,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,63883,Cloud Sync,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6690,2025-12-23 04:49:39 UTC,2025-12-23 04:49:39 UTC,noah@acme.zscaler.net,Yes,dl.google.com/chrome/mac/universal/stable/GGRO/googlechrome.dmg,Allowed,Business Apps,Google,,12,105552751,493,105553244,0,158,93,Business Use,Information Technology,Software Downloads,,,,,,,,,Road Warrior,Sales,10.23.47.55,203.0.113.55,192.0.2.63,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,slack.com/app_redirect?channel=C12345,Macintosh Disk Image,googlechrome.dmg,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-NOAH,macOS,Zscaler Client Connector,macOS 14.5 arm64,MacBookPro18_4,noah,mbp18-noah,4.8.0.88,,application/x-apple-diskimage,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18NOAH55,,,,,,,49855,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6691,2025-12-23 04:49:41 UTC,2025-12-23 04:49:41 UTC,ava@acme.zscaler.net,Yes,swscan.apple.com/content/catalogs/others/index-14.sucatalog,Allowed,General Browsing,General Browsing,,7,33924,376,34300,6,20,60,Business Use,Information Technology,Operating System and Software Updates,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.13,GET,1.1,200 - OK,2,Microsoft-Delivery-Optimization/10.1,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,text/xml,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,62782,Software Update Metadata,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6692,2025-12-23 04:49:49 UTC,2025-12-23 04:49:49 UTC,jackson@acme.zscaler.net,Yes,github.com/acme/mobile-app/pull/412,Allowed,Business Apps,GitHub,,14,23139,217,23356,8,76,138,Business Use,Information Technology,Software Repositories,,,,,,,,,HQ,Product,10.23.48.77,203.0.113.77,192.0.2.22,GET,1.1,200 - OK,2,Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-JACKSON,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Enterprise 64 bit amd64,EliteBook845,jackson,win11-jackson,4.8.0.88,,text/html,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11JACKSON77,,,,,,,63080,Repository Browse,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6693,2025-12-23 04:49:52 UTC,2025-12-23 04:49:52 UTC,ava@acme.zscaler.net,Yes,graph.microsoft.com/v1.0/me/messages,Allowed,Business Apps,Microsoft 365,,14,13811,417,14228,1,52,13,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.52,GET,1.1,200 - OK,2,Microsoft Office Outlook 16.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,54008,API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6694,2025-12-23 04:49:53 UTC,2025-12-23 04:49:53 UTC,olivia@acme.zscaler.net,Yes,docs.google.com/document/d/1AbCDeFgHiJkLmNoPQrStUvWx/edit,Allowed,Business Apps,Google Docs,,15,70981,347,71328,6,119,69,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,Road Warrior,Engineering,10.23.45.77,198.51.100.77,192.0.2.41,GET,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/537.36 (KHTML like Gecko) Chrome/131.0 Safari/537.36,Database A,www.google.com/search?q=acme+document,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP15-OLIVIA,macOS,Zscaler Client Connector,macOS 10.15.7 x86_64,MacBookPro15_2,olivia,mbp15-olivia,4.8.0.88,,text/html,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP15OLIVIA77,,,,,,,53369,Document View,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6695,2025-12-23 04:49:54 UTC,2025-12-23 04:49:54 UTC,amelia@acme.zscaler.net,No,ocsp.apple.com/ocsp03-applerootca2,Allowed,General Browsing,General Browsing,,18,634,187,821,8,24,109,Business Use,Information Technology,Security and PKI,,,,,,,,,Road Warrior,Legal,10.23.49.88,203.0.113.88,192.0.2.11,GET,1.1,200 - OK,1.1,ocspd,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTP,,,,,,,,,,,,,,,,,,ZTUNNEL_2_0_DTLS1_2,MBP18-AMELIA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookPro18_3,amelia,mbp18-amelia,4.8.0.88,,application/ocsp-response,,,Default Forwarding,Zscaler Client Connector,,,,,,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18AMELIA88,,,,,,,59165,Certificate Check,,NONE,,80,United States,United States,,,,,,,,,,,,,,,,,,,
6696,2025-12-23 04:49:57 UTC,2025-12-23 04:49:57 UTC,jackson@acme.zscaler.net,Yes,gdmf.apple.com/v2/pmv,Allowed,General Browsing,General Browsing,,3,380,1320,1700,0,45,120,Business Use,Information Technology,Operating System and Software Updates,,,,,,,,,HQ,Product,10.23.48.77,203.0.113.77,192.0.2.12,POST,1.1,200 - OK,2,Microsoft-Delivery-Optimization/10.1,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-JACKSON,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Enterprise 64 bit amd64,EliteBook845,jackson,win11-jackson,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11JACKSON77,,,,,,,61504,Software Update Check,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6697,2025-12-23 04:49:59 UTC,2025-12-23 04:49:59 UTC,henry@acme.zscaler.net,Yes,drive.google.com/u/0/uc?id=1a2b3c4d5e&export=download,Allowed,Business Apps,Google Drive,,5,1839769,686,1840455,4,150,159,Business Use,Business and Economy,File Sharing and Storage,,,,,,,,,Branch,Operations,10.23.49.99,203.0.113.99,192.0.2.42,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,www.google.com/search?q=acme+document,PDF,q4-budget.pdf,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,WIN10-HENRY,Windows OS,Zscaler Client Connector,Microsoft Windows 10 Enterprise 64 bit amd64,Latitude7440,henry,win10-henry,4.8.0.88,,application/pdf,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN10HENRY99,,,,,,,51345,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6698,2025-12-23 04:49:59 UTC,2025-12-23 04:49:59 UTC,jackson@acme.zscaler.net,Yes,graph.microsoft.com/v1.0/me/messages,Allowed,Business Apps,Microsoft 365,,5,5485,385,5870,1,169,131,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,HQ,Product,10.23.48.77,203.0.113.77,192.0.2.52,GET,1.1,200 - OK,2,Microsoft Office Outlook 16.0,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-JACKSON,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Enterprise 64 bit amd64,EliteBook845,jackson,win11-jackson,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11JACKSON77,,,,,,,49157,API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6699,2025-12-23 04:50:00 UTC,2025-12-23 04:50:00 UTC,ava@acme.zscaler.net,Yes,gdmf.apple.com/v2/pmv,Allowed,General Browsing,General Browsing,,11,1737,268,2005,6,114,30,Business Use,Information Technology,Operating System and Software Updates,,,,,,,,,Road Warrior,Marketing,10.23.47.44,203.0.113.44,192.0.2.12,POST,1.1,200 - OK,2,Microsoft-Delivery-Optimization/10.1,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,WIN11-AVA,Windows OS,Zscaler Client Connector,Microsoft Windows 11 Pro 64 bit amd64,X1CarbonGen12,ava,win11-ava,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,WIN11AVA44,,,,,,,50042,Software Update Check,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6700,2025-12-23 04:50:01 UTC,2025-12-23 04:50:01 UTC,olivia@acme.zscaler.net,Yes,login.microsoftonline.com/common/oauth2/v2.0/token,Allowed,Business Apps,Microsoft 365,,2,862,776,1638,1,115,94,Business Use,Business and Economy,Authentication Services,,,,,,,,,Road Warrior,Engineering,10.23.45.77,198.51.100.77,192.0.2.51,POST,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP15-OLIVIA,macOS,Zscaler Client Connector,macOS 10.15.7 x86_64,MacBookPro15_2,olivia,mbp15-olivia,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP15OLIVIA77,,,,,,,52446,Authentication,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6701,2025-12-23 04:50:05 UTC,2025-12-23 04:50:05 UTC,amelia@acme.zscaler.net,Yes,github-releases.githubusercontent.com/gh_2.60.0_macOS_amd64.zip,Allowed,Business Apps,GitHub,,17,26844404,693,26845097,7,55,80,Business Use,Information Technology,Software Downloads,,,,,,,,,Road Warrior,Legal,10.23.49.88,203.0.113.88,192.0.2.23,GET,1.1,200 - OK,2,Mozilla/5.0,Database A,www.google.com/search?q=download+client,ZIP Archive,gh_2.60.0_macOS_amd64.zip,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,No,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-AMELIA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookPro18_3,amelia,mbp18-amelia,4.8.0.88,,application/zip,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18AMELIA88,,,,,,,65288,File Download,File,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6702,2025-12-23 04:50:06 UTC,2025-12-23 04:50:06 UTC,sophia@acme.zscaler.net,Yes,gateway.icloud.com/acsnservice/fetch,Allowed,Business Apps,Apple iCloud,,2,1990,1355,3345,4,144,55,Business Use,Internet Communication,Cloud Storage and Sync,,,,,,,,,HQ,HR,10.23.48.66,203.0.113.66,192.0.2.14,POST,1.1,200 - OK,2,bird,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-AES-256-GCM-SHA384,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-SOPHIA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,sophia,mba15-sophia,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15SOPHIA66,,,,,,,62165,Cloud Sync,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6703,2025-12-23 04:50:08 UTC,2025-12-23 04:50:08 UTC,liam@acme.zscaler.net,Yes,login.microsoftonline.com/common/oauth2/v2.0/token,Allowed,Business Apps,Microsoft 365,,5,1289,1227,2516,0,132,100,Business Use,Business and Economy,Authentication Services,,,,,,,,,Road Warrior,Finance,10.23.45.11,198.51.100.11,192.0.2.51,POST,1.1,200 - OK,2,Mozilla/5.0 (Macintosh Intel Mac OS X 14_7) AppleWebKit/537.36 (KHTML like Gecko) Edge/131.0 Safari/537.36,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,No,No,,,ZTUNNEL_2_0_DTLS1_2,MBP18-LIAM,macOS,Zscaler Client Connector,macOS 14.6 arm64,MacBookPro18_3,liam,mbp18-liam,4.8.0.88,,application/json,h2,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBP18LIAM11,,,,,,,58126,Authentication,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6704,2025-12-23 04:50:09 UTC,2025-12-23 04:50:09 UTC,maya@acme.zscaler.net,Yes,gateway.icloud.com/acsnservice/fetch,Allowed,Business Apps,Apple iCloud,,8,3004,1544,4548,4,123,94,Business Use,Internet Communication,Cloud Storage and Sync,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.14,POST,1.1,200 - OK,2,bird,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,No,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,55901,Cloud Sync,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
6705,2025-12-23 04:50:10 UTC,2025-12-23 04:50:10 UTC,maya@acme.zscaler.net,Yes,graph.microsoft.com/v1.0/me/messages,Allowed,Business Apps,Microsoft 365,,12,12809,473,13282,3,31,152,Business Use,Business and Economy,Office and Business Applications,,,,,,,,,HQ,Design,10.23.46.22,203.0.113.22,192.0.2.52,GET,1.1,200 - OK,2,OutlookMac/16.92,Database A,,,,0,0,No Bandwidth Control,General Surfing,Zscaler Client Connector,HTTPS,,,ECDHE-RSA-AES256-GCM-SHA384,TLS 1.2,Yes,TLS13-CHACHA20-POLY1305-SHA256,TLS 1.3,Pass,No,,Yes,,3-12 months,Yes,No,,,ZTUNNEL_2_0_DTLS1_2,MBA15-MAYA,macOS,Zscaler Client Connector,macOS 14.7 arm64,MacBookAir15_3,maya,mba15-maya,4.8.0.88,,application/json,http/1.1,,Default Forwarding,Zscaler Client Connector,,,,Inspected,Inspect Remote Users,,ZIA,United States,Corporate Default,,,,,,,No,ZIA,,MBA15MAYA22,,,,,,,60332,API,,NONE,,443,United States,United States,,,,,,,,,,,secp256r1,secp256r1,rsa_pss_rsae_sha256,ecdsa_secp256r1_sha256,"[""Classical""]","[""Classical""]",,,
